instant,dteday,season,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,month,year
10304,2012-03-10,Springer,0,Saturday,0,1,0.24,0.2121,0.41,0.3284,21,127,148,March,2012
10305,2012-03-10,Springer,0,Saturday,0,1,0.26,0.2273,0.35,0.4179,47,176,223,March,2012
10306,2012-03-10,Springer,0,Saturday,0,1,0.3,0.2727,0.33,0.3284,56,218,274,March,2012
10307,2012-03-10,Springer,0,Saturday,0,1,0.3,0.2727,0.33,0.3284,88,241,329,March,2012
10308,2012-03-10,Springer,0,Saturday,0,1,0.32,0.303,0.29,0.2836,89,268,357,March,2012
10309,2012-03-10,Springer,0,Saturday,0,1,0.34,0.3182,0.27,0.2836,117,262,379,March,2012
10310,2012-03-10,Springer,0,Saturday,0,1,0.34,0.3636,0.25,0.0,132,274,406,March,2012
10311,2012-03-10,Springer,0,Saturday,0,1,0.36,0.3636,0.23,0.0,115,275,390,March,2012
10312,2012-03-10,Springer,0,Saturday,0,1,0.36,0.3788,0.23,0.0,104,250,354,March,2012
10313,2012-03-10,Springer,0,Saturday,0,1,0.36,0.3636,0.21,0.0896,67,230,297,March,2012
10314,2012-03-10,Springer,0,Saturday,0,1,0.34,0.3636,0.25,0.0,25,159,184,March,2012
10315,2012-03-10,Springer,0,Saturday,0,1,0.32,0.3333,0.33,0.1343,20,101,121,March,2012
10316,2012-03-10,Springer,0,Saturday,0,1,0.3,0.2879,0.39,0.2239,16,94,110,March,2012
10317,2012-03-10,Springer,0,Saturday,0,1,0.26,0.2576,0.44,0.1642,19,81,100,March,2012
10318,2012-03-10,Springer,0,Saturday,0,1,0.26,0.2576,0.41,0.194,6,77,83,March,2012
10319,2012-03-11,Springer,0,Sunday,0,1,0.26,0.2879,0.44,0.0896,7,62,69,March,2012
10320,2012-03-11,Springer,0,Sunday,0,1,0.24,0.2424,0.52,0.1642,4,57,61,March,2012
10321,2012-03-11,Springer,0,Sunday,0,1,0.24,0.2424,0.6,0.1343,15,51,66,March,2012
10322,2012-03-11,Springer,0,Sunday,0,1,0.24,0.2424,0.6,0.1343,7,15,22,March,2012
10323,2012-03-11,Springer,0,Sunday,0,1,0.24,0.2424,0.6,0.1642,2,5,7,March,2012
10324,2012-03-11,Springer,0,Sunday,0,1,0.24,0.2424,0.7,0.1642,2,8,10,March,2012
10325,2012-03-11,Springer,0,Sunday,0,1,0.22,0.2273,0.69,0.1343,2,15,17,March,2012
10326,2012-03-11,Springer,0,Sunday,0,1,0.22,0.2273,0.69,0.1343,4,68,72,March,2012
10327,2012-03-11,Springer,0,Sunday,0,1,0.26,0.2576,0.6,0.2239,20,70,90,March,2012
10328,2012-03-11,Springer,0,Sunday,0,1,0.32,0.303,0.49,0.2836,71,147,218,March,2012
10329,2012-03-11,Springer,0,Sunday,0,1,0.36,0.3333,0.43,0.2836,90,209,299,March,2012
10330,2012-03-11,Springer,0,Sunday,0,1,0.4,0.4091,0.37,0.2985,146,264,410,March,2012
10331,2012-03-11,Springer,0,Sunday,0,1,0.42,0.4242,0.41,0.2985,176,288,464,March,2012
10332,2012-03-11,Springer,0,Sunday,0,1,0.46,0.4545,0.31,0.2836,212,289,501,March,2012
10333,2012-03-11,Springer,0,Sunday,0,1,0.5,0.4848,0.29,0.2985,201,286,487,March,2012
10334,2012-03-11,Springer,0,Sunday,0,1,0.5,0.4848,0.31,0.3582,208,301,509,March,2012
10335,2012-03-11,Springer,0,Sunday,0,1,0.52,0.5,0.27,0.2985,199,299,498,March,2012
10336,2012-03-11,Springer,0,Sunday,0,1,0.52,0.5,0.29,0.2836,133,256,389,March,2012
10337,2012-03-11,Springer,0,Sunday,0,1,0.5,0.4848,0.31,0.2836,55,203,258,March,2012
10338,2012-03-11,Springer,0,Sunday,0,1,0.44,0.4394,0.47,0.2239,42,129,171,March,2012
10339,2012-03-11,Springer,0,Sunday,0,1,0.42,0.4242,0.54,0.2239,37,110,147,March,2012
10340,2012-03-11,Springer,0,Sunday,0,1,0.4,0.4091,0.54,0.194,13,81,94,March,2012
10341,2012-03-11,Springer,0,Sunday,0,1,0.4,0.4091,0.5,0.1642,12,40,52,March,2012
10342,2012-03-12,Springer,0,Monday,1,1,0.38,0.3939,0.54,0.194,4,20,24,March,2012
10343,2012-03-12,Springer,0,Monday,1,1,0.38,0.3939,0.5,0.1343,1,9,10,March,2012
10344,2012-03-12,Springer,0,Monday,1,1,0.38,0.3939,0.54,0.1045,4,5,9,March,2012
10345,2012-03-12,Springer,0,Monday,1,1,0.36,0.3485,0.5,0.1343,0,2,2,March,2012
10346,2012-03-12,Springer,0,Monday,1,1,0.34,0.3333,0.61,0.194,0,3,3,March,2012
10347,2012-03-12,Springer,0,Monday,1,1,0.34,0.3333,0.61,0.194,1,15,16,March,2012
10348,2012-03-12,Springer,0,Monday,1,1,0.34,0.3485,0.57,0.1045,2,86,88,March,2012
10349,2012-03-12,Springer,0,Monday,1,1,0.34,0.3485,0.53,0.1045,9,259,268,March,2012
10350,2012-03-12,Springer,0,Monday,1,1,0.34,0.3333,0.61,0.1343,17,547,564,March,2012
10351,2012-03-12,Springer,0,Monday,1,1,0.38,0.3939,0.54,0.1642,21,260,281,March,2012
10352,2012-03-12,Springer,0,Monday,1,1,0.4,0.4091,0.5,0.2239,39,98,137,March,2012
10353,2012-03-12,Springer,0,Monday,1,1,0.44,0.4394,0.44,0.2239,39,111,150,March,2012
10354,2012-03-12,Springer,0,Monday,1,1,0.48,0.4697,0.39,0.2239,59,162,221,March,2012
10355,2012-03-12,Springer,0,Monday,1,2,0.54,0.5152,0.32,0.2537,74,176,250,March,2012
10356,2012-03-12,Springer,0,Monday,1,2,0.58,0.5455,0.32,0.2836,76,145,221,March,2012
10357,2012-03-12,Springer,0,Monday,1,1,0.56,0.5303,0.4,0.1343,74,159,233,March,2012
10358,2012-03-12,Springer,0,Monday,1,1,0.62,0.6212,0.35,0.4478,77,255,332,March,2012
10359,2012-03-12,Springer,0,Monday,1,2,0.62,0.6212,0.38,0.4179,87,557,644,March,2012
10360,2012-03-12,Springer,0,Monday,1,2,0.6,0.6212,0.43,0.194,89,623,712,March,2012
10361,2012-03-12,Springer,0,Monday,1,2,0.56,0.5303,0.49,0.2239,67,379,446,March,2012
10362,2012-03-12,Springer,0,Monday,1,2,0.56,0.5303,0.49,0.2239,49,237,286,March,2012
10363,2012-03-12,Springer,0,Monday,1,2,0.54,0.5152,0.56,0.2239,22,183,205,March,2012
10364,2012-03-12,Springer,0,Monday,1,2,0.56,0.5303,0.56,0.2239,17,116,133,March,2012
10365,2012-03-12,Springer,0,Monday,1,1,0.56,0.5303,0.56,0.2239,10,53,63,March,2012
10366,2012-03-13,Springer,0,Tuesday,1,2,0.56,0.5303,0.52,0.194,5,21,26,March,2012
10367,2012-03-13,Springer,0,Tuesday,1,2,0.52,0.5,0.59,0.2239,2,14,16,March,2012
10368,2012-03-13,Springer,0,Tuesday,1,3,0.52,0.5,0.72,0.2985,0,1,1,March,2012
10369,2012-03-13,Springer,0,Tuesday,1,3,0.52,0.5,0.72,0.2985,0,2,2,March,2012
10370,2012-03-13,Springer,0,Tuesday,1,2,0.46,0.4545,0.82,0.194,0,1,1,March,2012
10371,2012-03-13,Springer,0,Tuesday,1,2,0.46,0.4545,0.82,0.194,0,24,24,March,2012
10372,2012-03-13,Springer,0,Tuesday,1,3,0.46,0.4545,0.82,0.194,5,108,113,March,2012
10373,2012-03-13,Springer,0,Tuesday,1,2,0.46,0.4545,0.82,0.2836,16,292,308,March,2012
10374,2012-03-13,Springer,0,Tuesday,1,1,0.46,0.4545,0.82,0.2836,22,571,593,March,2012
10375,2012-03-13,Springer,0,Tuesday,1,1,0.48,0.4697,0.82,0.2836,18,324,342,March,2012
10376,2012-03-13,Springer,0,Tuesday,1,1,0.52,0.5,0.77,0.2239,28,115,143,March,2012
10377,2012-03-13,Springer,0,Tuesday,1,1,0.54,0.5152,0.73,0.2836,64,155,219,March,2012
10378,2012-03-13,Springer,0,Tuesday,1,1,0.6,0.6061,0.6,0.2836,47,197,244,March,2012
10379,2012-03-13,Springer,0,Tuesday,1,1,0.6,0.6061,0.6,0.3881,53,180,233,March,2012
10380,2012-03-13,Springer,0,Tuesday,1,1,0.64,0.6212,0.53,0.3284,52,160,212,March,2012
10381,2012-03-13,Springer,0,Tuesday,1,1,0.7,0.6364,0.39,0.2239,68,196,264,March,2012
10382,2012-03-13,Springer,0,Tuesday,1,1,0.72,0.6515,0.34,0.3881,53,312,365,March,2012
10383,2012-03-13,Springer,0,Tuesday,1,1,0.7,0.6364,0.37,0.1045,62,614,676,March,2012
10384,2012-03-13,Springer,0,Tuesday,1,1,0.7,0.6364,0.34,0.2985,96,638,734,March,2012
10385,2012-03-13,Springer,0,Tuesday,1,1,0.64,0.6212,0.47,0.2239,50,429,479,March,2012
10386,2012-03-13,Springer,0,Tuesday,1,1,0.6,0.6212,0.49,0.1642,45,306,351,March,2012
10387,2012-03-13,Springer,0,Tuesday,1,1,0.58,0.5455,0.56,0.1045,44,200,244,March,2012
10388,2012-03-13,Springer,0,Tuesday,1,1,0.56,0.5303,0.6,0.0896,24,146,170,March,2012
10389,2012-03-13,Springer,0,Tuesday,1,1,0.56,0.5303,0.56,0.1343,8,79,87,March,2012
10390,2012-03-14,Springer,0,Wednesday,1,1,0.54,0.5152,0.6,0.1045,5,34,39,March,2012
10391,2012-03-14,Springer,0,Wednesday,1,1,0.52,0.5,0.63,0.0896,2,25,27,March,2012
10392,2012-03-14,Springer,0,Wednesday,1,1,0.5,0.4848,0.68,0.194,0,2,2,March,2012
10393,2012-03-14,Springer,0,Wednesday,1,1,0.48,0.4697,0.72,0.194,1,3,4,March,2012
10394,2012-03-14,Springer,0,Wednesday,1,1,0.48,0.4697,0.67,0.0896,1,4,5,March,2012
10395,2012-03-14,Springer,0,Wednesday,1,1,0.44,0.4394,0.82,0.1343,2,25,27,March,2012
10396,2012-03-14,Springer,0,Wednesday,1,1,0.44,0.4394,0.82,0.0896,1,120,121,March,2012
10397,2012-03-14,Springer,0,Wednesday,1,1,0.44,0.4394,0.82,0.1045,20,348,368,March,2012
10398,2012-03-14,Springer,0,Wednesday,1,1,0.44,0.4394,0.82,0.0,34,628,662,March,2012
10399,2012-03-14,Springer,0,Wednesday,1,1,0.52,0.5,0.68,0.0,26,325,351,March,2012
10400,2012-03-14,Springer,0,Wednesday,1,1,0.56,0.5303,0.56,0.1045,38,150,188,March,2012
10401,2012-03-14,Springer,0,Wednesday,1,2,0.62,0.6212,0.41,0.1642,65,155,220,March,2012
10402,2012-03-14,Springer,0,Wednesday,1,2,0.64,0.6212,0.29,0.0,55,212,267,March,2012
10403,2012-03-14,Springer,0,Wednesday,1,1,0.66,0.6212,0.27,0.2239,57,197,254,March,2012
10404,2012-03-14,Springer,0,Wednesday,1,1,0.7,0.6364,0.23,0.3284,61,163,224,March,2012
10405,2012-03-14,Springer,0,Wednesday,1,1,0.7,0.6364,0.24,0.0,86,197,283,March,2012
10406,2012-03-14,Springer,0,Wednesday,1,1,0.72,0.6364,0.25,0.194,78,278,356,March,2012
10407,2012-03-14,Springer,0,Wednesday,1,1,0.7,0.6364,0.28,0.0896,140,642,782,March,2012
10408,2012-03-14,Springer,0,Wednesday,1,1,0.7,0.6364,0.32,0.0,102,647,749,March,2012
10409,2012-03-14,Springer,0,Wednesday,1,1,0.64,0.6212,0.33,0.1642,70,402,472,March,2012
10410,2012-03-14,Springer,0,Wednesday,1,1,0.62,0.6212,0.35,0.1045,44,286,330,March,2012
10411,2012-03-14,Springer,0,Wednesday,1,1,0.6,0.6212,0.4,0.0896,47,241,288,March,2012
10412,2012-03-14,Springer,0,Wednesday,1,1,0.52,0.5,0.55,0.1343,43,159,202,March,2012
10413,2012-03-14,Springer,0,Wednesday,1,1,0.56,0.5303,0.43,0.1642,19,72,91,March,2012
10414,2012-03-15,Springer,0,Thursday,1,1,0.54,0.5152,0.49,0.1343,14,46,60,March,2012
10415,2012-03-15,Springer,0,Thursday,1,1,0.5,0.4848,0.59,0.1045,15,8,23,March,2012
10416,2012-03-15,Springer,0,Thursday,1,1,0.5,0.4848,0.59,0.0,14,5,19,March,2012
10417,2012-03-15,Springer,0,Thursday,1,1,0.5,0.4848,0.63,0.0,0,7,7,March,2012
10418,2012-03-15,Springer,0,Thursday,1,1,0.44,0.4394,0.77,0.1045,11,3,14,March,2012
10419,2012-03-15,Springer,0,Thursday,1,1,0.46,0.4545,0.67,0.0,2,24,26,March,2012
10420,2012-03-15,Springer,0,Thursday,1,1,0.44,0.4394,0.72,0.0896,4,113,117,March,2012
10421,2012-03-15,Springer,0,Thursday,1,1,0.44,0.4394,0.72,0.0896,14,367,381,March,2012
10422,2012-03-15,Springer,0,Thursday,1,1,0.44,0.4394,0.77,0.1045,21,602,623,March,2012
10423,2012-03-15,Springer,0,Thursday,1,1,0.48,0.4697,0.77,0.0896,30,285,315,March,2012
10424,2012-03-15,Springer,0,Thursday,1,1,0.52,0.5,0.68,0.1045,34,130,164,March,2012
10425,2012-03-15,Springer,0,Thursday,1,1,0.56,0.5303,0.6,0.1343,60,151,211,March,2012
10426,2012-03-15,Springer,0,Thursday,1,2,0.62,0.6212,0.5,0.1343,59,206,265,March,2012
10427,2012-03-15,Springer,0,Thursday,1,2,0.66,0.6212,0.41,0.0896,62,211,273,March,2012
10428,2012-03-15,Springer,0,Thursday,1,2,0.72,0.6515,0.3,0.1045,81,177,258,March,2012
10429,2012-03-15,Springer,0,Thursday,1,1,0.72,0.6515,0.32,0.2239,100,187,287,March,2012
10430,2012-03-15,Springer,0,Thursday,1,1,0.72,0.6515,0.37,0.3881,95,331,426,March,2012
10431,2012-03-15,Springer,0,Thursday,1,1,0.7,0.6364,0.39,0.2537,79,634,713,March,2012
10432,2012-03-15,Springer,0,Thursday,1,1,0.66,0.6212,0.44,0.2836,98,648,746,March,2012
10433,2012-03-15,Springer,0,Thursday,1,2,0.64,0.6212,0.5,0.194,72,353,425,March,2012
10434,2012-03-15,Springer,0,Thursday,1,2,0.58,0.5455,0.6,0.3582,60,270,330,March,2012
10435,2012-03-15,Springer,0,Thursday,1,1,0.54,0.5152,0.68,0.2836,36,207,243,March,2012
10436,2012-03-15,Springer,0,Thursday,1,1,0.52,0.5,0.68,0.1343,32,137,169,March,2012
10437,2012-03-15,Springer,0,Thursday,1,1,0.48,0.4697,0.72,0.194,12,85,97,March,2012
10438,2012-03-16,Springer,0,Friday,1,1,0.44,0.4394,0.77,0.2537,8,49,57,March,2012
10439,2012-03-16,Springer,0,Friday,1,2,0.42,0.4242,0.82,0.3284,4,22,26,March,2012
10440,2012-03-16,Springer,0,Friday,1,2,0.42,0.4242,0.82,0.194,0,4,4,March,2012
10441,2012-03-16,Springer,0,Friday,1,2,0.4,0.4091,0.87,0.2836,0,3,3,March,2012
10442,2012-03-16,Springer,0,Friday,1,2,0.4,0.4091,0.87,0.2537,0,3,3,March,2012
10443,2012-03-16,Springer,0,Friday,1,2,0.4,0.4091,0.87,0.2239,2,30,32,March,2012
10444,2012-03-16,Springer,0,Friday,1,2,0.4,0.4091,0.87,0.1642,3,96,99,March,2012
10445,2012-03-16,Springer,0,Friday,1,2,0.4,0.4091,0.87,0.194,13,265,278,March,2012
10446,2012-03-16,Springer,0,Friday,1,2,0.4,0.4091,0.87,0.2239,28,534,562,March,2012
10447,2012-03-16,Springer,0,Friday,1,2,0.42,0.4242,0.82,0.0,35,277,312,March,2012
10448,2012-03-16,Springer,0,Friday,1,2,0.4,0.4091,0.87,0.0896,44,136,180,March,2012
10449,2012-03-16,Springer,0,Friday,1,2,0.44,0.4394,0.77,0.0,40,167,207,March,2012
10450,2012-03-16,Springer,0,Friday,1,2,0.44,0.4394,0.82,0.1343,72,222,294,March,2012
10451,2012-03-16,Springer,0,Friday,1,2,0.46,0.4545,0.77,0.0896,52,208,260,March,2012
10452,2012-03-16,Springer,0,Friday,1,2,0.48,0.4697,0.72,0.0,56,146,202,March,2012
10453,2012-03-16,Springer,0,Friday,1,3,0.46,0.4545,0.82,0.1045,19,88,107,March,2012
10454,2012-03-16,Springer,0,Friday,1,3,0.48,0.4697,0.77,0.0,18,111,129,March,2012
10455,2012-03-16,Springer,0,Friday,1,3,0.48,0.4697,0.82,0.0896,23,235,258,March,2012
10456,2012-03-16,Springer,0,Friday,1,3,0.48,0.4697,0.82,0.0896,31,377,408,March,2012
10457,2012-03-16,Springer,0,Friday,1,2,0.46,0.4545,0.88,0.0,23,273,296,March,2012
10458,2012-03-16,Springer,0,Friday,1,1,0.46,0.4545,0.88,0.0,31,204,235,March,2012
10459,2012-03-16,Springer,0,Friday,1,2,0.44,0.4394,0.94,0.0,8,144,152,March,2012
10460,2012-03-16,Springer,0,Friday,1,2,0.44,0.4394,0.94,0.0,16,132,148,March,2012
10461,2012-03-16,Springer,0,Friday,1,2,0.44,0.4394,0.94,0.0,22,104,126,March,2012
10462,2012-03-17,Springer,0,Saturday,0,2,0.44,0.4394,0.94,0.0896,13,87,100,March,2012
10463,2012-03-17,Springer,0,Saturday,0,2,0.44,0.4394,0.94,0.0,12,57,69,March,2012
10464,2012-03-17,Springer,0,Saturday,0,2,0.44,0.4394,0.88,0.0,10,32,42,March,2012
10465,2012-03-17,Springer,0,Saturday,0,2,0.44,0.4394,0.88,0.0,2,24,26,March,2012
10466,2012-03-17,Springer,0,Saturday,0,2,0.42,0.4242,0.94,0.0,0,2,2,March,2012
10467,2012-03-17,Springer,0,Saturday,0,2,0.42,0.4242,0.94,0.0896,5,3,8,March,2012
10468,2012-03-17,Springer,0,Saturday,0,2,0.42,0.4242,0.94,0.194,1,29,30,March,2012
10469,2012-03-17,Springer,0,Saturday,0,2,0.4,0.4091,1.0,0.1343,29,57,86,March,2012
10470,2012-03-17,Springer,0,Saturday,0,2,0.42,0.4242,0.94,0.1045,63,155,218,March,2012
10471,2012-03-17,Springer,0,Saturday,0,2,0.44,0.4394,0.88,0.0896,104,217,321,March,2012
10472,2012-03-17,Springer,0,Saturday,0,2,0.5,0.4848,0.77,0.0896,140,303,443,March,2012
10473,2012-03-17,Springer,0,Saturday,0,2,0.52,0.5,0.77,0.1343,226,359,585,March,2012
10474,2012-03-17,Springer,0,Saturday,0,1,0.56,0.5303,0.68,0.1642,286,365,651,March,2012
10475,2012-03-17,Springer,0,Saturday,0,1,0.6,0.6061,0.6,0.1045,286,400,686,March,2012
10476,2012-03-17,Springer,0,Saturday,0,1,0.62,0.6212,0.53,0.0896,352,338,690,March,2012
10477,2012-03-17,Springer,0,Saturday,0,1,0.64,0.6212,0.53,0.1343,357,322,679,March,2012
10478,2012-03-17,Springer,0,Saturday,0,1,0.64,0.6212,0.5,0.0,367,318,685,March,2012
10479,2012-03-17,Springer,0,Saturday,0,1,0.64,0.6212,0.5,0.1343,291,357,648,March,2012
10480,2012-03-17,Springer,0,Saturday,0,1,0.62,0.6212,0.57,0.2985,221,339,560,March,2012
10481,2012-03-17,Springer,0,Saturday,0,1,0.58,0.5455,0.64,0.2836,155,262,417,March,2012
10482,2012-03-17,Springer,0,Saturday,0,1,0.56,0.5303,0.64,0.194,89,182,271,March,2012
10483,2012-03-17,Springer,0,Saturday,0,1,0.54,0.5152,0.68,0.1642,54,169,223,March,2012
10484,2012-03-17,Springer,0,Saturday,0,1,0.54,0.5152,0.68,0.0,58,153,211,March,2012
10485,2012-03-17,Springer,0,Saturday,0,1,0.5,0.4848,0.77,0.1642,34,151,185,March,2012
10486,2012-03-18,Springer,0,Sunday,0,1,0.46,0.4545,0.88,0.194,27,80,107,March,2012
10487,2012-03-18,Springer,0,Sunday,0,1,0.46,0.4545,0.82,0.1343,25,88,113,March,2012
10488,2012-03-18,Springer,0,Sunday,0,2,0.46,0.4545,0.82,0.1045,15,41,56,March,2012
10489,2012-03-18,Springer,0,Sunday,0,2,0.44,0.4394,0.88,0.1343,3,15,18,March,2012
10490,2012-03-18,Springer,0,Sunday,0,2,0.42,0.4242,0.94,0.1642,6,8,14,March,2012
10491,2012-03-18,Springer,0,Sunday,0,2,0.4,0.4091,0.94,0.1045,0,6,6,March,2012
10492,2012-03-18,Springer,0,Sunday,0,2,0.4,0.4091,0.94,0.1045,2,9,11,March,2012
10493,2012-03-18,Springer,0,Sunday,0,3,0.42,0.4242,0.88,0.1642,17,25,42,March,2012
10494,2012-03-18,Springer,0,Sunday,0,2,0.42,0.4242,0.88,0.1045,25,71,96,March,2012
10495,2012-03-18,Springer,0,Sunday,0,2,0.42,0.4242,0.88,0.0896,65,113,178,March,2012
10496,2012-03-18,Springer,0,Sunday,0,2,0.42,0.4242,0.88,0.1045,139,212,351,March,2012
10497,2012-03-18,Springer,0,Sunday,0,2,0.44,0.4394,0.82,0.1642,129,239,368,March,2012
10498,2012-03-18,Springer,0,Sunday,0,2,0.44,0.4394,0.88,0.1343,222,281,503,March,2012
10499,2012-03-18,Springer,0,Sunday,0,2,0.46,0.4545,0.82,0.1642,198,346,544,March,2012
10500,2012-03-18,Springer,0,Sunday,0,2,0.5,0.4848,0.77,0.0896,218,303,521,March,2012
10501,2012-03-18,Springer,0,Sunday,0,1,0.54,0.5152,0.68,0.0896,240,314,554,March,2012
10502,2012-03-18,Springer,0,Sunday,0,1,0.54,0.5152,0.73,0.0896,229,312,541,March,2012
10503,2012-03-18,Springer,0,Sunday,0,1,0.56,0.5303,0.64,0.0896,233,308,541,March,2012
10504,2012-03-18,Springer,0,Sunday,0,1,0.56,0.5303,0.64,0.1642,165,294,459,March,2012
10505,2012-03-18,Springer,0,Sunday,0,1,0.56,0.5303,0.64,0.1642,118,234,352,March,2012
10506,2012-03-18,Springer,0,Sunday,0,1,0.52,0.5,0.77,0.1343,59,139,198,March,2012
10507,2012-03-18,Springer,0,Sunday,0,1,0.52,0.5,0.72,0.0896,44,129,173,March,2012
10508,2012-03-18,Springer,0,Sunday,0,1,0.5,0.4848,0.77,0.1045,21,79,100,March,2012
10509,2012-03-18,Springer,0,Sunday,0,1,0.48,0.4697,0.82,0.1642,7,39,46,March,2012
10510,2012-03-19,Springer,0,Monday,1,1,0.48,0.4697,0.82,0.1045,4,19,23,March,2012
10511,2012-03-19,Springer,0,Monday,1,1,0.46,0.4545,0.88,0.1045,0,15,15,March,2012
10512,2012-03-19,Springer,0,Monday,1,1,0.46,0.4545,0.88,0.1642,1,7,8,March,2012
10513,2012-03-19,Springer,0,Monday,1,1,0.46,0.4545,0.88,0.0896,0,2,2,March,2012
10514,2012-03-19,Springer,0,Monday,1,1,0.44,0.4394,0.94,0.0,0,3,3,March,2012
10515,2012-03-19,Springer,0,Monday,1,1,0.44,0.4394,0.94,0.0,0,31,31,March,2012
10516,2012-03-19,Springer,0,Monday,1,1,0.46,0.4545,0.88,0.1343,2,118,120,March,2012
10517,2012-03-19,Springer,0,Monday,1,1,0.46,0.4545,0.88,0.194,25,329,354,March,2012
10518,2012-03-19,Springer,0,Monday,1,1,0.46,0.4545,0.88,0.1045,16,563,579,March,2012
10519,2012-03-19,Springer,0,Monday,1,1,0.5,0.4848,0.72,0.1642,55,276,331,March,2012
10520,2012-03-19,Springer,0,Monday,1,1,0.52,0.5,0.72,0.1343,56,128,184,March,2012
10521,2012-03-19,Springer,0,Monday,1,1,0.56,0.5303,0.68,0.1642,56,145,201,March,2012
10522,2012-03-19,Springer,0,Monday,1,1,0.6,0.6061,0.64,0.2537,71,211,282,March,2012
10523,2012-03-19,Springer,0,Monday,1,1,0.62,0.6061,0.61,0.2537,69,194,263,March,2012
10524,2012-03-19,Springer,0,Monday,1,2,0.64,0.6212,0.57,0.194,60,200,260,March,2012
10525,2012-03-19,Springer,0,Monday,1,1,0.64,0.6212,0.57,0.2239,97,189,286,March,2012
10526,2012-03-19,Springer,0,Monday,1,1,0.66,0.6212,0.5,0.2239,65,320,385,March,2012
10527,2012-03-19,Springer,0,Monday,1,1,0.64,0.6212,0.53,0.2239,106,615,721,March,2012
10528,2012-03-19,Springer,0,Monday,1,1,0.64,0.6212,0.57,0.2537,120,681,801,March,2012
10529,2012-03-19,Springer,0,Monday,1,1,0.62,0.6061,0.61,0.2239,86,463,549,March,2012
10530,2012-03-19,Springer,0,Monday,1,1,0.6,0.6061,0.64,0.2239,34,296,330,March,2012
10531,2012-03-19,Springer,0,Monday,1,1,0.6,0.6061,0.64,0.1642,33,190,223,March,2012
10532,2012-03-19,Springer,0,Monday,1,2,0.56,0.5303,0.73,0.1642,17,131,148,March,2012
10533,2012-03-19,Springer,0,Monday,1,2,0.56,0.5303,0.78,0.1343,9,45,54,March,2012
10534,2012-03-20,Springer,0,Tuesday,1,2,0.56,0.5303,0.78,0.0896,5,24,29,March,2012
10535,2012-03-20,Springer,0,Tuesday,1,1,0.54,0.5152,0.88,0.0,6,9,15,March,2012
10536,2012-03-20,Springer,0,Tuesday,1,1,0.54,0.5152,0.88,0.0896,2,8,10,March,2012
10537,2012-03-20,Springer,0,Tuesday,1,2,0.54,0.5152,0.88,0.0,0,3,3,March,2012
10538,2012-03-20,Springer,0,Tuesday,1,2,0.52,0.5,0.88,0.1343,0,6,6,March,2012
10539,2012-03-20,Springer,0,Tuesday,1,2,0.52,0.5,0.94,0.0,0,20,20,March,2012
10540,2012-03-20,Springer,0,Tuesday,1,2,0.52,0.5,0.94,0.1642,6,94,100,March,2012
10541,2012-03-20,Springer,0,Tuesday,1,3,0.52,0.5,0.94,0.2239,3,167,170,March,2012
10542,2012-03-20,Springer,0,Tuesday,1,2,0.52,0.5,0.88,0.1045,28,488,516,March,2012
10543,2012-03-20,Springer,0,Tuesday,1,2,0.54,0.5152,0.88,0.1642,41,284,325,March,2012
10544,2012-03-20,Springer,0,Tuesday,1,1,0.54,0.5152,0.88,0.194,44,119,163,March,2012
10545,2012-03-20,Springer,0,Tuesday,1,1,0.58,0.5455,0.83,0.1343,74,156,230,March,2012
10546,2012-03-20,Springer,0,Tuesday,1,1,0.6,0.5758,0.78,0.2537,56,205,261,March,2012
10547,2012-03-20,Springer,0,Tuesday,1,1,0.6,0.5758,0.78,0.194,77,207,284,March,2012
10548,2012-03-20,Springer,0,Tuesday,1,2,0.6,0.5909,0.73,0.1642,66,182,248,March,2012
10549,2012-03-20,Springer,0,Tuesday,1,2,0.62,0.6061,0.69,0.1045,67,177,244,March,2012
10550,2012-03-20,Springer,0,Tuesday,1,1,0.62,0.6061,0.66,0.2239,99,332,431,March,2012
10551,2012-03-20,Springer,0,Tuesday,1,1,0.6,0.5909,0.73,0.194,108,642,750,March,2012
10552,2012-03-20,Springer,0,Tuesday,1,1,0.6,0.5909,0.69,0.2537,136,665,801,March,2012
10553,2012-03-20,Springer,0,Tuesday,1,1,0.58,0.5455,0.73,0.1343,75,480,555,March,2012
10554,2012-03-20,Springer,0,Tuesday,1,1,0.58,0.5455,0.68,0.0896,78,299,377,March,2012
10555,2012-03-20,Springer,0,Tuesday,1,1,0.56,0.5303,0.73,0.0,38,239,277,March,2012
10556,2012-03-20,Springer,0,Tuesday,1,1,0.54,0.5152,0.77,0.0,32,156,188,March,2012
10557,2012-03-20,Springer,0,Tuesday,1,1,0.52,0.5,0.83,0.0,10,80,90,March,2012
10558,2012-03-21,Summer,0,Wednesday,1,1,0.52,0.5,0.88,0.0,4,29,33,March,2012
10559,2012-03-21,Summer,0,Wednesday,1,1,0.52,0.5,0.83,0.0896,4,22,26,March,2012
10560,2012-03-21,Summer,0,Wednesday,1,1,0.5,0.4848,0.88,0.1343,2,8,10,March,2012
10561,2012-03-21,Summer,0,Wednesday,1,2,0.5,0.4848,0.88,0.194,1,7,8,March,2012
10562,2012-03-21,Summer,0,Wednesday,1,2,0.5,0.4848,0.88,0.1343,0,4,4,March,2012
